Last Name,First Name,Position,Average Salary,Team
Mebane,Brandon,DT,4500000,SD
Johnson,Stevie,WR,3500000,SD
Fluker,D.J.,G,2850625,SD
Woodhead,Danny,RB,2750000,SD
Gordon,Melvin,RB,2667443,SD
Addae,Jahleel,S,2553000,SD
Lowery,Dwight,S,2400000,SD
Ingram,Melvin,OLB,2099559,SD
Lissemore,Sean,DT,2000000,SD
Verrett,Jason,CB,1972251,SD
Stuckey,Darrell,S,1900000,SD
Henry,Hunter,TE,1595077,SD
Slauson,Matt,G,1500000,SD
Hairston,Chris,LT,1450000,SD
Te'o,Manti,ILB,1293105,SD
Perryman,Denzel,ILB,1194119,SD
Clemens,Kellen,QB,1065000,SD
Attaochu,Jeremiah,OLB,1050775,SD
Tuerk,Max,C,894255,SD
Windt,Mike,LS,841250,SD
Cumberland,Jeff,TE,840000,SD
McCluster,Dexter,RB,760000,SD
Hillman,Ronnie,RB,760000,SD
Mager,Craig,CB,748707,SD
Perry,Joshua,ILB,738521,SD
Square,Damion,DE,725000,SD
Brown,Jatavis,OLB,631096,SD
Emanuel,Kyle,OLB,624643,SD
Kaser,Drew,P,623456,SD
Watt,Derek,FB,617421,SD
Clark,Donavan,G,606524,SD
Reid,Caraun,DT,602220,SD
Philon,Darius,DE,600147,SD
Wiggins,Kenny,G,600000,SD
Inman,Dontrelle,WR,600000,SD
Toomer,Korey,OLB,600000,SD
Burse,Isaiah,WR,600000,SD
Reed,Trovon,CB,570000,SD
Williams,Tourek,OLB,567515,SD
Phillips,Adrian,S,555000,SD
Cleveland,Asante,TE,555000,SD
McCoil,Dexter,LB,540000,SD
Farrow,Kenneth,RB,540000,SD
Chestnut,Terrell,CB,540000,SD
Pulley,Spencer,C,540000,SD
Williams,Trevor,CB,540000,SD
Marcordes,Tyler,OLB,540000,SD
Johnstone,Tyler,T,540000,SD
Carlis,Zamir,DT,540000,SD
Hekking,Brock,OLB,527500,SD
Lambo,Josh,K,526667,SD
Dzubnar,Nick,ILB,526667,SD
Williams,Tyrell,WR,525000,SD
Davis,Geremy,WR,525000,SD
Burwell,Tyreek,T,525000,SD
Butler,Jeremy,WR,525000,SD
Palepoi,Tenny,DT,514167,SD
Oliver,Branden,RB,510000,SD
McGrath,Sean,TE,480000,SD
Herndon,Javontee,WR,480000,SD
Landrum,Chris,OLB,450000,SD
Romo,Tony,QB,18000000,DAL
Bryant,Dez,WR,14000000,DAL
Smith,Tyron,LT,12200000,DAL
Carr,Brandon,CB,10020000,DAL
Frederick,Travis,C,9400010,DAL
Crawford,Tyrone,DT,9000000,DAL
Witten,Jason,TE,7400000,DAL
Lee,Sean,OLB,7000000,DAL
Elliott,Ezekiel,RB,6239085,DAL
Free,Doug,RT,5000000,DAL
Thornton,Cedric,DE,4250000,DAL
McClain,Rolando,ILB,4000000,DAL
Scandrick,Orlando,CB,3800000,DAL
Beasley,Cole,WR,3401500,DAL
Bailey,Dan,K,3214286,DAL
Claiborne,Morris,CB,3000000,DAL
Hanna,James,TE,2750000,DAL
Mayowa,Benson,OLB,2750000,DAL
Leary,Ron,G,2553000,DAL
Martin,Zack,G,2241950,DAL
Church,Barry,S,2206750,DAL
Jones,Byron,CB,2150485,DAL
Sanchez,Mark,QB,2000000,DAL
Heath,Jeff,S,1917750,DAL
Gachkar,Andrew,OLB,1750000,DAL
Morris,Alfred,RB,1750000,DAL
Wilber,Kyle,OLB,1625000,DAL
Smith,Jaylon,OLB,1623743,DAL
McFadden,Darren,RB,1500000,DAL
Jones,Chris,P,1400000,DAL
Lawrence,DeMarcus,DE,1376663,DAL
Dunbar,Lance,RB,1250000,DAL
Ladouceur,L.P.,LS,1100000,DAL
Crawford,Jack,DE,1100000,DAL
Escobar,Gavin,TE,1052623,DAL
McClain,Terrell,DT,1016667,DAL
Durant,Justin,ILB,965000,DAL
Gregory,Randy,OLB,953734,DAL
Collins,Maliek,DT,887545,DAL
Looney,Joe,G,837500,DAL
Thomas,Johsua,CB,760000,DAL
Tapper,Charles,DE,739470,DAL
Green,Chaz,T,727495,DAL
McFadden,Leon,CB,725000,DAL
Williams,Terrance,WR,724243,DAL
Moore,Kellen,QB,710000,DAL
Wilcox,J.J.,S,702767,DAL
Wilson,Damien,OLB,686579,DAL
Prescott,Dak,QB,680848,DAL
Davis,Ryan,DE,675000,DAL
Hitchens,Anthony,ILB,663716,DAL
Smith,Keith,FB,645000,DAL
Brown,Anthony,CB,618737,DAL
Frazier,Kavon,S,610089,DAL
Jackson,Darius,RB,610089,DAL
Nzeocha,Mark,OLB,586087,DAL
Swaim,Geoff,TE,583684,DAL
Morris,James,ILB,570000,DAL
Butler,Brice,WR,556875,DAL
Brown,Chris,WR,540000,DAL
Collins,La'el,G,533167,DAL
Whitehead,Lucky,WR,528333,DAL
Mayle,Vince,WR,495000,DAL
Cleary,Emmett,RT,480000,DAL
Irving,David,DT,480000,DAL
Manning,Eli,QB,21000000,NYG
Vernon,Olivier,DE,17000000,NYG
Jenkins,Janoris,CB,12500000,NYG
Pierre-Paul,Jason,DE,10000000,NYG
Harrison,Damon,DT,9250000,NYG
Cruz,Victor,WR,8600000,NYG
Rodgers-Cromartie,Dominique,CB,7000000,NYG
Vereen,Shane,RB,4116667,NYG
Apple,Eli,CB,3788080,NYG
Flowers,Ereck,LT,3597930,NYG
Harris,Dwayne,WR,3500000,NYG
Thomas,J.T.,OLB,3333333,NYG
Casillas,Jonathan,OLB,2666667,NYG
"Beckham,Jr.",Odell,WR,2601550,NYG
Robinson,Keenan,ILB,2600000,NYG
Jennings,Rashad,RB,2500000,NYG
Wing,Brad,P,2150000,NYG
Pugh,Justin,G,2086475,NYG
Donnell,Larry,TE,1671000,NYG
Jerry,John,G,1650000,NYG
Collins,Landon,S,1530139,NYG
Newhouse,Marshall,RT,1500000,NYG
Hall,Leon,CB,1500000,NYG
Shepard,Sterling,WR,1486143,NYG
Herzlich,Mark,OLB,1300000,NYG
Richburg,Weston,C,1219338,NYG
Johnson,Will,FB,1150000,NYG
Beatty,William,LT,1100000,NYG
DeOssie,Zak,LS,1100000,NYG
Hankins,Johnathan,DT,1007672,NYG
Gould,Robbie,K,985000,NYG
Johnson,Josh,QB,885000,NYG
Thompson,Darian,S,864284,NYG
Rainey,Bobby,RB,840000,NYG
Sheppard,Kelvin,ILB,840000,NYG
Odighizuwa,Owamagbe,DE,790125,NYG
Sensabaugh,Coty,CB,760000,NYG
Bromley,Jay,DT,750903,NYG
Goodson,B.J.,OLB,730552,NYG
Gettis,Adam,G,675000,NYG
Nassib,Ryan,QB,653400,NYG
Perkins,Paul,RB,648137,NYG
King,Tavarres,WR,645000,NYG
Wade,Trevin,CB,630000,NYG
Thompson,Mykkele,S,627216,NYG
Adams,Jerell,TE,620714,NYG
Berhe,Nat,S,603200,NYG
Darkwa,Orleans,RB,600000,NYG
Kennard,Devon,OLB,591140,NYG
Hart,Bobby,RT,587897,NYG
Lewis,Roger,WR,540000,NYG
Adam,Andrew,S,540000,NYG
Okwara,Romeo,DE,540000,NYG
Pinkins,Eric,ILB,525000,NYG
Tye,Will,TE,525000,NYG
Unga,Uani,ILB,525000,NYG
Jones,Brett,C,525000,NYG
Wynn,Kerry,DE,512500,NYG
McDermott,Shane,C,495000,NYG
LaCosse,Matt,TE,480000,NYG
Whitlock,Nikita,FB,480000,NYG
Thomas,Robert,DT,480000,NYG
Edwards,Ben,WR,480000,NYG
Deayon,Donte,S,117300,NYG
Cox,Fletcher,DT,17100000,PHI
Johnson,Lane,RT,11252000,PHI
Peters,Jason,LT,10325000,PHI
Curry,Vinny,DE,9450000,PHI
Jenkins,Malcolm,S,8750000,PHI
Ertz,Zach,TE,8500000,PHI
Brooks,Brandon,G,8000000,PHI
Kendricks,Mychal,ILB,7250000,PHI
McLeod,Rodney,S,7000000,PHI
Daniel,Chase,QB,7000000,PHI
Wentz,Carson,QB,6669085,PHI
Graham,Brandon,OLB,6500000,PHI
Kelce,Jason,C,6250000,PHI
Barwin,Connor,OLB,6000000,PHI
Sproles,Darren,RB,4500000,PHI
Celek,Brent,TE,4333333,PHI
Mathews,Ryan,RB,3666667,PHI
Bradham,Nigel,OLB,3500000,PHI
McKelvin,Leodis,CB,3100000,PHI
Tulloch,Stephen,ILB,2500000,PHI
Carroll,Nolan,CB,2360000,PHI
Agholor,Nelson,WR,2344344,PHI
Maragos,Chris,S,2000000,PHI
Smith,Marcus,OLB,1949772,PHI
Brooks,Ron,CB,1833333,PHI
Jones,Donnie,P,1833333,PHI
Wisniewski,Stefen,C,1510000,PHI
Barbre,Allen,RT,1450000,PHI
Green-Beckham,Dorial,WR,1400899,PHI
Matthews,Jordan,WR,1237317,PHI
Dorenbos,Jon,LS,1131667,PHI
Braman,Bryan,OLB,1047500,PHI
Sturgis,Caleb,K,900000,PHI
Seumalo,Isaac,C,800216,PHI
Tobin,Matt,G,762500,PHI
Logan,Bennie,DT,758108,PHI
Hicks,Jordan,ILB,748183,PHI
Brooks,Terrence,S,717844,PHI
Goode,Najee,ILB,675000,PHI
Smallwood,Wendell,RB,646145,PHI
Vaitai,Halapoulivaati,T,641281,PHI
Hart,Taylor,DE,627665,PHI
Grugier-Hill,Kamu,OLB,610089,PHI
Mills,Jalen,S,604214,PHI
McCalister,Alex,DE,602842,PHI
Walker,Joe,ILB,600034,PHI
Means,Steven,DE,600000,PHI
Allen,Beau,DT,570562,PHI
Watkins,Jaylen,S,555000,PHI
Barner,Kenjon,RB,555000,PHI
Gordon,Dillon,TE,543333,PHI
Vaeao,Destiny,DT,542667,PHI
Treggs,Bryce,WR,540000,PHI
Andrews,Josh,C,525000,PHI
Burton,Trey,WR,512500,PHI
Turner,Paul,WR,495000,PHI
Smith,C.J.,CB,450000,PHI
Cousins,Kirk,QB,19953000,WAS
Norman,Josh,CB,15000000,WAS
Williams,Trent,LT,13600000,WAS
Kerrigan,Ryan,OLB,11500000,WAS
Reed,Jordan,TE,9350000,WAS
Garcon,Pierre,WR,8500000,WAS
Jackson,DeSean,WR,6000000,WAS
Scherff,Brandon,G,5303910,WAS
Lauvao,Shawn,G,4250000,WAS
Hall,DeAngelo,CB,4250000,WAS
Lichtensteiger,Kory,C,3500000,WAS
Bruton,David,S,3050000,WAS
McCoy,Colt,QB,3000000,WAS
Baker,Chris,DE,3000000,WAS
JeanFrancois,Ricky,DE,3000000,WAS
Doctson,Josh,WR,2512411,WAS
Davis,Vernon,TE,2400000,WAS
Paul,Niles,TE,2000000,WAS
Galette,Junior,OLB,1600000,WAS
Way,Tress,P,1517000,WAS
Smith,Preston,OLB,1444839,WAS
Foster,Mason,ILB,1250000,WAS
Murphy,Trent,OLB,1118200,WAS
Cravens,Su'a,OLB,1107742,WAS
Blackmon,Will,CB,1025000,WAS
Golston,Kedric,DT,1005000,WAS
Sundberg,Nick,LS,1000000,WAS
Carrier,Derek,TE,995000,WAS
Jenkins,Cullen,DE,985000,WAS
Hood,Evander,DE,935000,WAS
Sullivan,John,C,885000,WAS
Toler,Greg,CB,840000,WAS
Moses,Morgan,RT,793144,WAS
Fuller,Kendall,CB,780856,WAS
Garvin,Terence,ILB,750000,WAS
Jones,Matt,RB,737854,WAS
Long,Spencer,G,715950,WAS
Crowder,Jamison,WR,706406,WAS
Kouandjio,Arie,G,700418,WAS
Breeland,Bashaud,CB,676500,WAS
Ihenacho,Duke,S,675000,WAS
Thompson,Chris,RB,675000,WAS
Spaight,Martrell,ILB,629487,WAS
Sudfeld,Nate,QB,619334,WAS
Grant,Ryan,WR,608403,WAS
Daniels,Steven,ILB,604324,WAS
Marshall,Keith,RB,601388,WAS
Francis,A.J.,DT,600000,WAS
Compton,Will,ILB,600000,WAS
Hopkins,Dustin,K,600000,WAS
Nsekhe,Ty,LT,550000,WAS
Diggs,Reginald,WR,540667,WAS
Kelley,Rob,RB,540000,WAS
Lanier,Anthony,DE,540000,WAS
Bowen,Kevin,T,540000,WAS
Everett,Deshazor,CB,525000,WAS
Bates,Houston,OLB,525000,WAS
Painter,Vinston,RT,525000,WAS
Dunbar,Quinton,WR,525000,WAS
Redd,Silas,RB,512667,WAS
Brown,Mack,RB,495000,WAS
Ross,Rashad,WR,480000,WAS
Clausell,Blaine,T,450000,WAS
Ioannidis,Matthew,DT,450000,WAS
Harris,Maurice,WR,450000,WAS
Cutler,Jay,QB,18100000,CHI
Jeffery,Alshon,WR,14599000,CHI
Long,Kyle,G,10000000,CHI
McPhee,Pernell,OLB,7750000,CHI
Sitton,Josh,G,7000000,CHI
Houston,Lamarr,OLB,7000000,CHI
Trevathan,Danny,ILB,6125000,CHI
Massie,Bobby,RT,6000000,CHI
Young,Willie,OLB,5525000,CHI
Hicks,Akiem,DE,5000000,CHI
Royal,Eddie,WR,5000000,CHI
White,Kevin,WR,4140762,CHI
Porter,Tracy,CB,4000000,CHI
Freeman,Jerrell,ILB,4000000,CHI
Floyd,Leonard,OLB,3945715,CHI
Miller,Zach,TE,2750000,CHI
Fuller,Kyle,CB,2421751,CHI
Hoyer,Brian,QB,2000000,CHI
Larsen,Ted,G,1650000,CHI
McManis,Sherrick,CB,1425000,CHI
Goldman,Eddie,DT,1421579,CHI
Kush,Eric,G,1260000,CHI
Unrein,Mitch,DT,1130000,CHI
Whitehair,Cody,G,1056142,CHI
Ferguson,Ego,DE,1028301,CHI
Barth,Connor,K,885000,CHI
Bullard,Jonathan,DE,853380,CHI
Prosinski,Chris,S,840000,CHI
Thompson,Deonte,WR,840000,CHI
Acho,Sam,OLB,840000,CHI
Grasu,Hroniss,C,814730,CHI
Bellamy,Josh,WR,760000,CHI
Boykin,Brandon,CB,760000,CHI
Wilson,C.J.,DE,760000,CHI
Adams,Mike,LT,760000,CHI
Paulsen,Logan,TE,760000,CHI
Kwiatkoski,Nick,ILB,728780,CHI
Bush,Deon,S,716555,CHI
Sutton,Will,DT,712767,CHI
Hall,Deiondre',CB,712723,CHI
Langford,Jeremy,RB,705906,CHI
Becton,Nick,LT,675000,CHI
Carey,Ka'Deem,RB,665845,CHI
Howard,Jordan,RB,647006,CHI
Amos,Adrian,S,628070,CHI
Houston-Carson,DeAndre,S,620236,CHI
Barkley,Matt,QB,600000,CHI
O'Donnell,Pat,P,581327,CHI
Anderson,Jonathan,LB,570000,CHI
Leno,Charles,LT,566628,CHI
Washington,Cornelius,DE,565947,CHI
Fales,David,QB,555000,CHI
Wilson,Marquess,WR,551787,CHI
Barrow,Lamin,ILB,550000,CHI
Hurst,Demontre,S,550000,CHI
LeBlanc,Crevon,CB,543333,CHI
Robertson-Harris,Roy,DE,540000,CHI
Meredith,Cameron,WR,527000,CHI
Brown,Daniel,WR,525000,CHI
Timu,John,ILB,525000,CHI
Jones-Quartey,Harold,S,525000,CHI
Jones,Christian,ILB,512333,CHI
Shaw,Connor,QB,511667,CHI
Bausby,DeVante,CB,495000,CHI
Lasike,Paul,RB,495000,CHI
Braunecker,Ben,TE,495000,CHI
Braverman,Daniel,WR,495000,CHI
Edison,Cornelius,C,495000,CHI
Scales,Patrick,LS,480000,CHI
Callahan,Bryce,CB,480000,CHI
Mason,Danny,OLB,450000,CHI
Anderson,Rory,TE,89700,CHI
Stafford,Matthew,QB,17666667,DET
Slay,Darius,CB,12037500,DET
Levy,DeAndre,OLB,8439683,DET
Jones,Marvin,WR,8000000,DET
Tate,Golden,WR,6200000,DET
Ngata,Haloti,DT,6000000,DET
Quin,Glover,S,4700000,DET
Ansah,Ezekiel,DE,4648629,DET
Pettigrew,Brandon,TE,4000000,DET
Whitehead,Tahir,OLB,4000000,DET
Riddick,Theo,RB,3850000,DET
Martin,Sam,P,3400069,DET
Ebron,Eric,TE,3062287,DET
Prater,Matt,K,3000000,DET
Boldin,Anquan,WR,2750000,DET
Decker,Taylor,T,2741745,DET
Bademosi,Johnson,CB,2250000,DET
Tomlinson,Laken,G,2137561,DET
Reiff,Riley,LT,1998425,DET
Charles,Stefan,DT,1750000,DET
Walker,Tyrunn,DT,1600000,DET
Bush,Rafael,S,1500000,DET
Carey,Don,S,1350000,DET
Robinson,A'Shawn,DT,1308409,DET
Banks,Johnthan,CB,1181580,DET
Wilson,Tavon,S,1100000,DET
Muhlbach,Don,LS,1065000,DET
Orlovsky,Dan,QB,1065000,DET
Abdullah,Ameer,RB,1039032,DET
Bostic,Jon,ILB,985200,DET
Forsett,Justin,RB,885000,DET
Mulligan,Matthew,TE,885000,DET
Harbor,Clay,TE,885000,DET
Wright,Tim,TE,815000,DET
Warford,Larry,G,768750,DET
Roberts,Andre,WR,760000,DET
Bynes,Josh,OLB,760000,DET
Glasgow,Graham,C,759480,DET
Swanson,Travis,C,739243,DET
Killebrew,Miles,S,729641,DET
Dahl,Joe,G,646479,DET
Williams,Antwione,ILB,636116,DET
Lawson,Nevin,CB,630146,DET
Burton,Michael,FB,616089,DET
Zettel,Anthony,DT,615931,DET
Taylor,Devin,DE,615146,DET
Landes,Jimmy,LS,610089,DET
Washington,Dwayne,RB,603941,DET
Diggs,Quandre,CB,598838,DET
Robinson,Corey,LT,584477,DET
Spadola,Ryan,WR,570000,DET
Bryant,Armonty,OLB,555150,DET
Wick,Cole,TE,543333,DET
Barnes,Adairius,CB,540000,DET
Wells,Ian,CB,540000,DET
Armbrister,Thurston,ILB,529167,DET
Zenner,Zach,RB,526667,DET
Copeland,Brandon,OLB,525000,DET
Thornton,Khyri,DT,525000,DET
Lucas,Cornelius,RT,516667,DET
Rudock,Jake,QB,495000,DET
Hyder,Kerry,DT,480000,DET
Rodgers,Aaron,QB,22000000,GB
Matthews,Clay,ILB,13200000,GB
Bakhtiari,David,LT,12000000,GB
Daniels,Mike,DE,10250000,GB
Cobb,Randall,WR,10000000,GB
Nelson,Jordy,WR,9762500,GB
Shields,Sam,CB,9750000,GB
Peppers,Julius,OLB,8666667,GB
Bulaga,Bryan,RT,6750000,GB
Burnett,Morgan,S,6187500,GB
Lang,T.J.,G,5200000,GB
Perry,Nick,OLB,5050000,GB
Crosby,Mason,K,4025000,GB
Guion,Letroy,DE,3683333,GB
Starks,James,RB,3000000,GB
Cook,Jared,TE,2750000,GB
Clark,Kenny,DT,2340412,GB
Clinton-Dix,HaHa,S,2084625,GB
Taylor,Lane,G,2075000,GB
Randall,Damarious,S,1978934,GB
Jones,Datone,OLB,1929147,GB
Spriggs,Jason,T,1251073,GB
Adams,Davante,WR,983351,GB
Rollins,Quinten,CB,935642,GB
Goode,Brett,LS,885000,GB
Lacy,Eddie,RB,848103,GB
Fackrell,Kyler,OLB,783582,GB
Montgomery,Ty,RB,737199,GB
Michael,Christine,RB,725000,GB
Barclay,Don,RT,700000,GB
Rodgers,Richard,TE,690254,GB
Ryan,Jake,ILB,684170,GB
Lowry,Dean,DE,680848,GB
Martinez,Blake,ILB,680848,GB
Tretter,J.C.,C,643977,GB
Davis,Trevor,WR,641794,GB
Hundley,Brett,QB,625908,GB
Murphy,Kyle,T,616535,GB
Linsley,Corey,C,601250,GB
Ripkowski,Aaron,FB,596599,GB
Hyde,Micah,S,584527,GB
Goodson,Demetri,CB,580788,GB
Janis,Jeff,WR,567848,GB
Kuder,Tyler,DT,541000,GB
Evans,Marwin,S,540000,GB
Hawkins,Josh,CB,540000,GB
Brice,Kentrell,S,540000,GB
Dorleant,Makinton,CB,540000,GB
Allison,Geronimo,WR,540000,GB
Gunter,LaDarius,CB,526667,GB
Bradford,Carl,ILB,525000,GB
Elliot,Jayrone,OLB,511667,GB
Pennel,Mike,DE,511167,GB
Crockett,John,RB,480000,GB
Thomas,Joe,OLB,480000,GB
Schum,Jake,P,480000,GB
Kerridge,Joe,FB,450000,GB
Ringo,Christian,DE,450000,GB
Jackson,Don,RB,450000,GB
Bradford,Sam,QB,17500000,MIN
Peterson,Adrian,RB,14000000,MIN
Smith,Harrison,S,10250000,MIN
Griffen,Everson,DE,8500000,MIN
Rudolph,Kyle,TE,7300000,MIN
Boone,Alex,G,6700000,MIN
Joseph,Linval,DT,6250000,MIN
Robison,Brian,DE,5600000,MIN
Kalil,Matt,LT,4942650,MIN
Fusco,Brandon,G,4850000,MIN
Sendejo,Andrew,S,4000000,MIN
Munnerlyn,Captain,CB,3750000,MIN
Wright,Jarius,WR,3700000,MIN
Smith,Andre,RT,3500000,MIN
Hill,Shaun,QB,3250000,MIN
Waynes,Trae,CB,3236092,MIN
Barr,Anthony,OLB,3185875,MIN
Lamur,Emmanuel,OLB,2750000,MIN
Greenway,Chad,OLB,2750000,MIN
Newman,Terence,CB,2500000,MIN
Treadwell,Laquon,WR,2483745,MIN
Johnson,Tom,DT,2333333,MIN
Berger,Joe,C,2165000,MIN
Floyd,Sharrif,DT,2019050,MIN
Sherels,Marcus,CB,2000000,MIN
Harris,Mike,G,2000000,MIN
Rhodes,Xavier,CB,1951626,MIN
Patterson,Cordarrelle,WR,1805262,MIN
Ellison,Rhett,TE,1750000,MIN
Bridgewater,Teddy,QB,1712376,MIN
Line,Zach,FB,1671000,MIN
Kendricks,Eric,ILB,1288980,MIN
Alexander,Mackensie,CB,1079076,MIN
McDermott,Kevin,LS,1000000,MIN
Long,Jake,LT,885000,MIN
Asiata,Matt,RB,840000,MIN
Cole,Audie,ILB,840000,MIN
Trattou,Justin,DE,810000,MIN
Crichton,Scott,DE,755125,MIN
Hunter,Danielle,DE,742430,MIN
Clemmings,T.J.,RT,701239,MIN
McKinnon,Jerick,RB,691250,MIN
Brothers,Kentrell,OLB,643170,MIN
Diggs,Stefon,WR,626928,MIN
Morgan,David,TE,618864,MIN
Kearse,Jayron,S,601056,MIN
Thielen,Adam,WR,600000,MIN
Robinson,Edmond,OLB,587079,MIN
Locke,Jeff,P,586048,MIN
Exum,Antone,S,583947,MIN
Stephen,Shamar,DT,571287,MIN
Price,Jabari,CB,570455,MIN
Forbath,Kai,K,543971,MIN
Heinicke,Taylor,QB,528333,MIN
Easton,Nick,C,528000,MIN
Harris,Anthony,S,525000,MIN
Sirles,Jeremiah,G,510000,MIN
Johnson,Charles,WR,510000,MIN
Weatherly,Stephen,OLB,495000,MIN
Dubose,B.J.,DE,495000,MIN
Kerin,Zac,C,480000,MIN
Hill,Rashod,T,450000,MIN
Beavers,Willie,T,450000,MIN
Ryan,Matt,QB,20750000,ATL
Jones,Julio,WR,14251209,ATL
Mack,Alex,C,9000000,ATL
Levitre,Andy,G,7800000,ATL
Sanu,Mohamed,WR,6500000,ATL
Schraeder,Ryan,RT,6300000,ATL
Jackson,Tyson,DE,5000000,ATL
Shelby,Derrick,DE,4500000,ATL
Reed,Brooks,OLB,4400000,ATL
Clayborn,Adrian,DE,4250000,ATL
Matthews,Jake,LT,4107375,ATL
Beasley,Vic,DE,3623807,ATL
Babineaux,Jonathan,DT,3000000,ATL
Bryant,Matt,K,2833333,ATL
Schaub,Matt,QB,2750000,ATL
Neal,Keanu,S,2684411,ATL
Worrilow,Paul,ILB,2553000,ATL
Bosher,Matt,P,2531000,ATL
Chester,Chris,G,2350000,ATL
Trufant,Desmond,CB,2041509,ATL
Tamme,Jacob,TE,1600000,ATL
Weatherspoon,Sean,ILB,1500000,ATL
Collins,Jalen,CB,1356959,ATL
Hageman,Ra'Shede,DT,1333961,ATL
Upshaw,Courtney,OLB,1250000,ATL
Weems,Eric,WR,1140000,ATL
Jones,Deion,ILB,1136410,ATL
Freeney,Dwight,OLB,1000000,ATL
Wheeler,Philip,OLB,965000,ATL
Harris,Josh,LS,851250,ATL
Alford,Robert,CB,850350,ATL
Coleman,Tevin,RB,804843,ATL
Hooper,Austin,TE,803357,ATL
Compton,Tom,G,785000,ATL
Robinson,Trevor,C,760000,ATL
Matthews,Cliff,DE,760000,ATL
DiMarco,Patrick,FB,747500,ATL
Campbell,De'Vondre,OLB,726382,ATL
Hardy,Justin,WR,705205,ATL
Freeman,Devonta,RB,676106,ATL
Reynolds,LaRoy,ILB,675000,ATL
Robinson,Aldrick,WR,675000,ATL
Wreh-Wilson,Blidi,CB,675000,ATL
Jarrett,Grady,DT,631963,ATL
Schweitzer,Wes,G,618095,ATL
Toilolo,Levine,TE,615146,ATL
Fuller,Devin,WR,603446,ATL
Ward,Terron,RB,570000,ATL
Ishmael,Kemal,S,551474,ATL
Garland,Ben,G,550000,ATL
Poole,Brian,S,540000,ATL
Mayes,Chris,DT,540000,ATL
Perkins,Joshua,TE,540000,ATL
Therezie,Robenson,S,525000,ATL
Olatoye,Deji,CB,525000,ATL
Allen,Ricardo,S,525000,ATL
Gabriel,Taylor,WR,510000,ATL
Neasman,Sharrod,S,495000,ATL
Goodwin,C.J.,S,495000,ATL
King,Akeem,S,480000,ATL
Newton,Cam,QB,20760000,CAR
Kuechly,Luke,ILB,12360313,CAR
Davis,Thomas,OLB,9000000,CAR
Kalil,Ryan,C,8375000,CAR
Olsen,Greg,TE,7500000,CAR
Stewart,Jonathan,RB,7300000,CAR
Oher,Michael,LT,7200000,CAR
Coleman,Kurt,S,5666667,CAR
Soliai,Paul,DT,3500000,CAR
Lee,Andy,P,3400000,CAR
Gano,Graham,K,3100000,CAR
Johnson,Charles,DE,3000000,CAR
Remmers,Mike,RT,2553000,CAR
Lotulelei,Star,DT,2401125,CAR
Anderson,Derek,QB,2350000,CAR
Thompson,Shaq,OLB,2202181,CAR
GinnJr.,Ted,WR,2100000,CAR
Butler,Vernon,DT,2099129,CAR
Dickson,Ed,TE,2033333,CAR
Benjamin,Kelvin,WR,1916063,CAR
Tolbert,Mike,FB,1650000,CAR
Funchess,Devin,WR,1380222,CAR
Addison,Mario,DE,1280000,CAR
Short,Kawann,DT,1157584,CAR
Jansen,J.J.,LS,1100000,CAR
Gradkowski,Gino,C,1050000,CAR
Bradberry,James,CB,990209,CAR
Webb,Joe,QB,930000,CAR
Jones,Colin,S,927500,CAR
Williams,Teddy,CB,900000,CAR
Ealy,Kony,DE,886707,CAR
Wendell,Ryan,C,885000,CAR
Griffin,Michael,S,885000,CAR
Scott,Chris,G,840000,CAR
Worley,Daryl,CB,809421,CAR
Love,Kyle,DT,760000,CAR
Johnson,Leonard,CB,760000,CAR
McClain,Robert,CB,752500,CAR
Williams,Daryl,RT,709280,CAR
Turner,Trai,G,697794,CAR
Whittaker,Fozzy,RB,680000,CAR
Horton,Wes,DE,675000,CAR
Boston,Tre,S,656367,CAR
Artis-Payne,Cameron,RB,611564,CAR
Mayo,David,ILB,611564,CAR
Bersin,Brenton,WR,600000,CAR
Young,Louis,CB,600000,CAR
Byrd,Laron,WR,600000,CAR
Klein,A.J.,ILB,587825,CAR
Cash,Jeremy,S,546667,CAR
Rigsbee,Jordan,T,540000,CAR
Norris,Jared,ILB,540000,CAR
Johnson,Devon,RB,540000,CAR
Marlowe,Dean,S,530000,CAR
Delaire,Ryan,DE,525000,CAR
Yankey,David,G,525000,CAR
Brown,Corey,WR,515000,CAR
Norwell,Andrew,G,514000,CAR
Larsen,Tyler,C,495000,CAR
Manhertz,Chris,TE,495000,CAR
Alecxih,Chas,DT,458500,CAR
France,Dan,G,450000,CAR
Sanchez,Zack,CB,450000,CAR
Palardy,Michael,K,450000,CAR
Brees,Drew,QB,24250000,NO
Armstead,Terron,LT,13000000,NO
Jordan,Cameron,DE,11000000,NO
Byrd,Jairus,S,9000000,NO
Unger,Max,C,7400000,NO
Fleener,Coby,TE,7200000,NO
Strief,Zach,RT,4000000,NO
Ingram,Mark,RB,4000000,NO
Morstead,Thomas,P,3647500,NO
Rankins,Sheldon,DT,3200412,NO
Fairley,Nick,DT,3000000,NO
Kruger,Paul,OLB,3000000,NO
Peat,Andrus,G,2848374,NO
Ellerbe,Dannell,OLB,2500000,NO
Hill,Josh,TE,2366667,NO
Vaccaro,Kenny,S,2356178,NO
Cooks,Brandin,WR,2095863,NO
Anthony,Stephone,ILB,1932929,NO
Hoomanawanui,Michael,TE,1733333,NO
Lelito,Tim,G,1671000,NO
